post_url,channel_url,date_posted,msg_og,time_posted,date_edited,time_edited,views,outlinks,msg_clean
https://t.me/telethonchat/501697,https://t.me/telethonchat,2022-09-03,"Hi Yes, you can see profile status and if users/chats had any tag you can see",20:35:46,,,0,[],"hi yes, you can see profile status and if users/chats had any tag you can see"
https://t.me/telethonchat/501696,https://t.me/telethonchat,2022-09-03,"Guys, do you know the difference between telegram account with id less than 1999999999 and id more than 5000000000?",20:35:42,,,0,[],"guys, do you know the difference between telegram account with id less than 1999999999 and id more than 5000000000?"
https://t.me/telethonchat/501695,https://t.me/telethonchat,2022-09-03,Spam block wdym?,20:35:32,,,0,[],spam block wdym?
https://t.me/telethonchat/501694,https://t.me/telethonchat,2022-09-03,"That issue is no longer related with Telethon, and this group is not meant to be a group for learning Python. Some good resources to learn Python:
• Official Docs.
• Dive Into Python 3.
• Learn Python.
• Project Python.
• Computer Science Circles.
• MIT OpenCourse.
• Hitchhiker’s Guide to Python.
• The @PythonRes Telegram Channel.
• Corey Schafer videos for beginners and in general.",20:35:14,,,0,[],"that issue is no longer related with telethon, and this group is not meant to be a group for learning python. some good resources to learn python:<newline>• official docs.<newline>• dive into python 3.<newline>• learn python.<newline>• project python.<newline>• computer science circles.<newline>• mit opencourse.<newline>• hitchhiker’s guide to python.<newline>• the @pythonres telegram channel.<newline>• corey schafer videos for beginners and in general."
https://t.me/telethonchat/501692,https://t.me/telethonchat,2022-09-03,"Hello.

Is there any way to find out information about a spam block using the telegram API?",20:34:35,,,0,[],hello.<newline><newline>is there any way to find out information about a spam block using the telegram api?
https://t.me/telethonchat/501691,https://t.me/telethonchat,2022-09-03,events.ChatAction,20:34:34,,,0,[],events.chataction
https://t.me/telethonchat/501690,https://t.me/telethonchat,2022-09-03,You can see in docs,20:34:24,,,0,[],you can see in docs
https://t.me/telethonchat/501688,https://t.me/telethonchat,2022-09-03,None,20:34:13,,,0,[],none
https://t.me/telethonchat/501687,https://t.me/telethonchat,2022-09-03,Hello everyone,20:34:01,,,0,[],hello everyone
https://t.me/telethonchat/501686,https://t.me/telethonchat,2022-09-03,Use join and leave method,20:33:57,,,0,[],use join and leave method
https://t.me/telethonchat/501684,https://t.me/telethonchat,2022-09-03,None,20:33:49,,,0,[],none
https://t.me/telethonchat/501682,https://t.me/telethonchat,2022-09-03,"Oh, thx",20:16:06,,,0,[],"oh, thx"
https://t.me/telethonchat/501681,https://t.me/telethonchat,2022-09-03,Heya :) PM me if you have any questions on how to use me!,20:15:37,,,0,[],heya :) pm me if you have any questions on how to use me!
https://t.me/telethonchat/501679,https://t.me/telethonchat,2022-09-03,that link can be used in inline links to create inline mentions,20:15:12,,,0,[],that link can be used in inline links to create inline mentions
https://t.me/telethonchat/501677,https://t.me/telethonchat,2022-09-03,"Try not to pass list?
Gif can't be uploaded as album",19:45:56,,,0,[],try not to pass list?<newline>gif can't be uploaded as album
https://t.me/telethonchat/501676,https://t.me/telethonchat,2022-09-03,"I found out that the problem is because the video doesn't have audio, so Telethon doesn't automatically send it as a gif, but I don't know how to get around that",19:44:58,,,0,[],"i found out that the problem is because the video doesn't have audio, so telethon doesn't automatically send it as a gif, but i don't know how to get around that"
https://t.me/telethonchat/501675,https://t.me/telethonchat,2022-09-03,.,19:44:27,,,0,[],.
https://t.me/telethonchat/501674,https://t.me/telethonchat,2022-09-03,nop,19:44:15,,,0,[],nop
https://t.me/telethonchat/501673,https://t.me/telethonchat,2022-09-03,What?,19:44:13,,,0,[],what?
https://t.me/telethonchat/501672,https://t.me/telethonchat,2022-09-03,"Guys, is this link only used if the person clicked /start on the bot?
tg://user?id=12345678900",19:43:44,,,0,[],"guys, is this link only used if the person clicked /start on the bot?<newline>tg://user?id=12345678900"
https://t.me/telethonchat/501671,https://t.me/telethonchat,2022-09-03,correct 👍,19:27:57,,,0,[],correct 👍
https://t.me/telethonchat/501670,https://t.me/telethonchat,2022-09-03,"#MediaEmptyError
https://t.me/TelethonChat/500449",19:21:53,,,0,"[""https://t.me/TelethonChat/500449""]",#mediaemptyerror
https://t.me/telethonchat/501667,https://t.me/telethonchat,2022-09-03,"hi guys, is there a way to get usernames of users that requested to join a channel/group

I've been reading raw api for long time but nothing worked

thanks ❤️",19:09:38,,,0,[],"hi guys, is there a way to get usernames of users that requested to join a channel/group<newline><newline>i've been reading raw api for long time but nothing worked<newline><newline>thanks ❤️"
https://t.me/telethonchat/501666,https://t.me/telethonchat,2022-09-03,"It does not happen, the problem is with the specific video",19:08:54,,,0,[],"it does not happen, the problem is with the specific video"
https://t.me/telethonchat/501665,https://t.me/telethonchat,2022-09-03,change the video with another one from internet then see if you still got that error,19:08:26,,,0,[],change the video with another one from internet then see if you still got that error
https://t.me/telethonchat/501664,https://t.me/telethonchat,2022-09-03,"yep but I don't want you to have the error, I want to send the video, the video is normal.",19:04:58,,,0,[],"yep but i don't want you to have the error, i want to send the video, the video is normal."
https://t.me/telethonchat/501663,https://t.me/telethonchat,2022-09-03,"from telethon.errors.rpcerrorlist import MediaEmptyError
have you done?",19:04:04,,,0,[],from telethon.errors.rpcerrorlist import mediaemptyerror<newline>have you done?
https://t.me/telethonchat/501662,https://t.me/telethonchat,2022-09-03,my code,18:55:55,,,0,[],my code
https://t.me/telethonchat/501660,https://t.me/telethonchat,2022-09-03,"Can anyone help me?

Path with video: ['/tmp/tmpl9nnlfna/1565837476429799424_1.mp4']

Error:
telethon.client.uploads | 2022-09-03 15:53:46,997 | Uploading file of 263784 bytes in 3 chunks of 131072
telethon.client.updates | 2022-09-03 15:53:48,156 | Unhandled exception on twitter
Traceback (most recent call last):
  File ""/home/renato/twittergram/twittergram/plugins/twitter.py"", line 82, in twitter
    await event.reply(file=files)
  File ""/home/renato/.local/lib/python3.10/site-packages/telethon/tl/custom/message.py"", line 757, in reply
    return await self._client.send_message(
  File ""/home/renato/.local/lib/python3.10/site-packages/telethon/client/messages.py"", line 800, in send_message
    return await self.send_file(
  File ""/home/renato/.local/lib/python3.10/site-packages/telethon/client/uploads.py"", line 362, in send_file
    result += await self._send_album(
  File ""/home/renato/.local/lib/python3.10/site-packages/telethon/client/uploads.py"", line 480, in _send_album
    result = await self(request)
  File ""/home/renato/.local/lib/python3.10/site-packages/telethon/client/users.py"", line 30, in __call__
    return await self._call(self._sender, request, ordered=ordered)
  File ""/home/renato/.local/lib/python3.10/site-packages/telethon/client/users.py"", line 84, in _call
    result = await future
telethon.errors.rpcerrorlist.MediaEmptyError: The provided media object is invalid or the current account may not be able to send it (such as games as users) (caused by SendMultiMediaRequest)",18:54:51,,,0,[],"can anyone help me?<newline><newline>path with video: ['/tmp/tmpl9nnlfna/15658374764297994241.mp4']<newline><newline>error:<newline>telethon.client.uploads | 2022-09-03 15:53:46,997 | uploading file of 263784 bytes in 3 chunks of 131072<newline>telethon.client.updates | 2022-09-03 15:53:48,156 | unhandled exception on twitter<newline>traceback (most recent call last):<newline> file ""/home/renato/twittergram/twittergram/plugins/twitter.py"", line 82, in twitter<newline> await event.reply(file=files)<newline> file ""/home/renato/.local/lib/python3.10/site-packages/telethon/tl/custom/message.py"", line 757, in reply<newline> return await self.client.sendmessage(<newline> file ""/home/renato/.local/lib/python3.10/site-packages/telethon/client/messages.py"", line 800, in sendmessage<newline> return await self.sendfile(<newline> file ""/home/renato/.local/lib/python3.10/site-packages/telethon/client/uploads.py"", line 362, in sendfile<newline> result += await self.sendalbum(<newline> file ""/home/renato/.local/lib/python3.10/site-packages/telethon/client/uploads.py"", line 480, in sendalbum<newline> result = await self(request)<newline> file ""/home/renato/.local/lib/python3.10/site-packages/telethon/client/users.py"", line 30, in call<newline> return await self.call(self.sender, request, ordered=ordered)<newline> file ""/home/renato/.local/lib/python3.10/site-packages/telethon/client/users.py"", line 84, in call<newline> result = await future<newline>telethon.errors.rpcerrorlist.mediaemptyerror: the provided media object is invalid or the current account may not be able to send it (such as games as users) (caused by sendmultimediarequest)"
https://t.me/telethonchat/501659,https://t.me/telethonchat,2022-09-03,Read group name,18:49:14,,,0,[],read group name
https://t.me/telethonchat/501658,https://t.me/telethonchat,2022-09-03,"yes, it returns full message object",18:28:16,2022-09-03,18:28:28,0,[],"yes, it returns full message object"
https://t.me/telethonchat/501657,https://t.me/telethonchat,2022-09-03,i can access buttons from that message,18:28:07,,,0,[],i can access buttons from that message
https://t.me/telethonchat/501656,https://t.me/telethonchat,2022-09-03,"event.get_message()

Read the docs",18:25:27,,,0,[],event.getmessage()<newline><newline>read the docs
https://t.me/telethonchat/501655,https://t.me/telethonchat,2022-09-03,Yes that too you can access,18:25:11,,,0,[],yes that too you can access
https://t.me/telethonchat/501653,https://t.me/telethonchat,2022-09-03,can i access message(not button) ?,18:17:49,,,0,[],can i access message(not button) ?
https://t.me/telethonchat/501652,https://t.me/telethonchat,2022-09-03,event.data.decode(),18:17:37,,,0,[],event.data.decode()
https://t.me/telethonchat/501651,https://t.me/telethonchat,2022-09-03,yes,18:17:27,,,0,[],yes
https://t.me/telethonchat/501650,https://t.me/telethonchat,2022-09-03,so i can access only data ?,18:17:14,,,0,[],so i can access only data ?
https://t.me/telethonchat/501649,https://t.me/telethonchat,2022-09-03,https://docs.telethon.dev/en/stable/modules/events.html#telethon.events.callbackquery.CallbackQuery,18:16:48,,,0,"[""https://docs.telethon.dev/en/stable/modules/events.html#telethon.events.callbackquery.CallbackQuery""]",
https://t.me/telethonchat/501648,https://t.me/telethonchat,2022-09-03,Is there anyway to get inline button pressed text ?,17:59:46,2022-09-03,17:59:55,0,[],is there anyway to get inline button pressed text ?
https://t.me/telethonchat/501647,https://t.me/telethonchat,2022-09-03,Anyone pls help,17:43:46,,,0,[],anyone pls help
https://t.me/telethonchat/501646,https://t.me/telethonchat,2022-09-03,"hi everyone
how can I add users to a group or channel",17:35:04,,,0,[],hi everyone<newline>how can i add users to a group or channel
https://t.me/telethonchat/501644,https://t.me/telethonchat,2022-09-03,Has anyone had a similar problem?,17:15:04,,,0,[],has anyone had a similar problem?
https://t.me/telethonchat/501642,https://t.me/telethonchat,2022-09-03,None,16:40:25,,,0,[],none
https://t.me/telethonchat/501641,https://t.me/telethonchat,2022-09-03,"GOLD |#NoFlamePlsPls, this is the second warning. Stop doing that (ad) or I will ban you.",16:36:14,,,0,[],"gold |#noflameplspls, this is the second warning. stop doing that (ad) or i will ban you."
https://t.me/telethonchat/501638,https://t.me/telethonchat,2022-09-03,...,16:33:15,,,0,[],...
https://t.me/telethonchat/501637,https://t.me/telethonchat,2022-09-03,😁,16:27:24,,,0,[],😁
https://t.me/telethonchat/501636,https://t.me/telethonchat,2022-09-03,"Yeah, i hadn't read this",16:27:11,,,0,[],"yeah, i hadn't read this"
https://t.me/telethonchat/501635,https://t.me/telethonchat,2022-09-03,"Hmmm
I dont know how to get post while a channle sent that",16:04:06,,,0,[],hmmm<newline>i dont know how to get post while a channle sent that
https://t.me/telethonchat/501634,https://t.me/telethonchat,2022-09-03,I didn't understand,15:41:32,,,0,[],i didn't understand
https://t.me/telethonchat/501632,https://t.me/telethonchat,2022-09-03,you should describe what part you're struggling with,15:28:58,,,0,[],you should describe what part you're struggling with
https://t.me/telethonchat/501631,https://t.me/telethonchat,2022-09-03,"That is not related to Telethon. You may continue the conversation in a different group, such as @offtopica",15:28:36,,,0,[],"that is not related to telethon. you may continue the conversation in a different group, such as @offtopica"
https://t.me/telethonchat/501629,https://t.me/telethonchat,2022-09-03,your pattern= doesn't have a group,15:28:16,,,0,[],your pattern= doesn't have a group
https://t.me/telethonchat/501628,https://t.me/telethonchat,2022-09-03,"Hi, my telegram client not working with proxy on my pc, but working on another pc.
How can i solve this?",14:43:22,,,0,[],"hi, my telegram client not working with proxy on my pc, but working on another pc.<newline>how can i solve this?"
https://t.me/telethonchat/501627,https://t.me/telethonchat,2022-09-03,"hello, I am building a telegram bot with webhook hosting on heroku, but how can I declare in the Procfile? I already read the article on heroku website but theres also some extra stuff which is not clear to me",14:37:21,,,0,[],"hello, i am building a telegram bot with webhook hosting on heroku, but how can i declare in the procfile? i already read the article on heroku website but theres also some extra stuff which is not clear to me"
https://t.me/telethonchat/501626,https://t.me/telethonchat,2022-09-03,...,14:20:45,,,0,[],...
https://t.me/telethonchat/501625,https://t.me/telethonchat,2022-09-03,"Hey friends 
I want to write a simple bot that If a channle send a post , bot comment a message

May you help me?",14:17:06,,,0,[],"hey friends <newline>i want to write a simple bot that if a channle send a post , bot comment a message<newline><newline>may you help me?"
https://t.me/telethonchat/501624,https://t.me/telethonchat,2022-09-03,.,14:15:17,,,0,[],.
https://t.me/telethonchat/501622,https://t.me/telethonchat,2022-09-03,None,14:15:13,,,0,[],none
https://t.me/telethonchat/501621,https://t.me/telethonchat,2022-09-03,Pls help,14:10:00,,,0,[],pls help
https://t.me/telethonchat/501620,https://t.me/telethonchat,2022-09-03,How to promote any group member using telethon,14:02:41,,,0,[],how to promote any group member using telethon
https://t.me/telethonchat/501619,https://t.me/telethonchat,2022-09-03,"Error:
Traceback (most recent call last):
  File ""/data/data/com.termux/files/home/TechnoBot/venv/lib/python3.10/site-packages/telethon/client/updates.py"", line 451, in _dispatch_update
    await callback(event)
  File ""/data/data/com.termux/files/home/TechnoBot/handlers/admin.py"", line 124, in promote
    user, rank = await get_user_from_event(event)
  File ""/data/data/com.termux/files/home/TechnoBot/handlers/helpers/utils/events.py"", line 36, in get_user_from_event
    args = event.pattern_match.group(1).split("" "", 1)
IndexError: no such group

File(pastebin):
https://gist.github.com/Technoboy02/b17fc1f45aa54d74688ba4ece8b67b48/36b87fbed008bb325c38df4613c16d6e0c059044",14:01:52,,,0,"[""https://gist.github.com/Technoboy02/b17fc1f45aa54d74688ba4ece8b67b48/36b87fbed008bb325c38df4613c16d6e0c059044""]","error:<newline>traceback (most recent call last):<newline> file ""/data/data/com.termux/files/home/technobot/venv/lib/python3.10/site-packages/telethon/client/updates.py"", line 451, in dispatchupdate<newline> await callback(event)<newline> file ""/data/data/com.termux/files/home/technobot/handlers/admin.py"", line 124, in promote<newline> user, rank = await getuserfromevent(event)<newline> file ""/data/data/com.termux/files/home/technobot/handlers/helpers/utils/events.py"", line 36, in getuserfromevent<newline> args = event.patternmatch.group(1).split("" "", 1)<newline>indexerror: no such group<newline><newline>file(pastebin):"
https://t.me/telethonchat/501618,https://t.me/telethonchat,2022-09-03,Can I get chat's ID if I have link on this chat using telethon,13:59:59,2022-09-03,14:00:27,0,[],can i get chat's id if i have link on this chat using telethon
https://t.me/telethonchat/501617,https://t.me/telethonchat,2022-09-03,i recommend you read through the asyncio docs,13:53:17,,,0,[],i recommend you read through the asyncio docs
https://t.me/telethonchat/501616,https://t.me/telethonchat,2022-09-03,,13:26:59,,,0,[],
https://t.me/telethonchat/501615,https://t.me/telethonchat,2022-09-03,"Thanks dev 🥰.
I found it 😬😁.
Hope you were here yesterday",13:02:41,,,0,[],thanks dev 🥰.<newline>i found it 😬😁.<newline>hope you were here yesterday
https://t.me/telethonchat/501614,https://t.me/telethonchat,2022-09-03,"Thanks, i think your code help me with this and it's logical))",12:59:19,,,0,[],"thanks, i think your code help me with this and it's logical))"
https://t.me/telethonchat/501613,https://t.me/telethonchat,2022-09-03,Not exactly what u want but if you know basic python this should help you,12:51:03,,,0,[],not exactly what u want but if you know basic python this should help you
https://t.me/telethonchat/501612,https://t.me/telethonchat,2022-09-03,"First create a asyncio.get_event_loop()

then define function as async def ()


Then call the function like this",12:50:13,,,0,[],first create a asyncio.geteventloop()<newline><newline>then define function as async def ()<newline><newline><newline>then call the function like this
https://t.me/telethonchat/501611,https://t.me/telethonchat,2022-09-03,"I can do this in another file and call this file every time, but.. maybe another way",12:44:56,2022-09-03,12:45:13,0,[],"i can do this in another file and call this file every time, but.. maybe another way"
https://t.me/telethonchat/501610,https://t.me/telethonchat,2022-09-03,same question,12:44:07,,,0,[],same question
https://t.me/telethonchat/501609,https://t.me/telethonchat,2022-09-03,I can't call to async def many time,12:43:30,,,0,[],i can't call to async def many time
https://t.me/telethonchat/501608,https://t.me/telethonchat,2022-09-03,"yes like this, but i want to call this func whatever i want and get result",12:42:50,2022-09-03,12:43:06,0,[],"yes like this, but i want to call this func whatever i want and get result"
https://t.me/telethonchat/501607,https://t.me/telethonchat,2022-09-03,"Did you mean

async xxx():
   await ...?",12:41:22,2022-09-03,12:41:38,0,[],did you mean<newline><newline>async xxx():<newline> await ...?
https://t.me/telethonchat/501606,https://t.me/telethonchat,2022-09-03,-_-,12:40:34,,,0,[],--
https://t.me/telethonchat/501605,https://t.me/telethonchat,2022-09-03,two mins silence for these guys,12:39:52,,,0,[],two mins silence for these guys
https://t.me/telethonchat/501604,https://t.me/telethonchat,2022-09-03,"like

def func():
    await client.get_me()

me = func()",12:39:25,2022-09-03,12:39:34,0,[],like<newline><newline>def func():<newline> await client.getme()<newline><newline>me = func()
https://t.me/telethonchat/501603,https://t.me/telethonchat,2022-09-03,"I'm interesting.. how to do function for async, await and reuse it's many time? Usual def not work with await",12:38:30,,,0,[],"i'm interesting.. how to do function for async, await and reuse it's many time? usual def not work with await"
https://t.me/telethonchat/501602,https://t.me/telethonchat,2022-09-03,I think I should write a function like resolve_peer in pyrogram for my mixin,12:35:43,,,0,[],i think i should write a function like resolvepeer in pyrogram for my mixin
https://t.me/telethonchat/501601,https://t.me/telethonchat,2022-09-03,"yes, that's the safest approach",12:34:55,,,0,[],"yes, that's the safest approach"
https://t.me/telethonchat/501600,https://t.me/telethonchat,2022-09-03,😀,12:34:33,,,0,[],😀
https://t.me/telethonchat/501599,https://t.me/telethonchat,2022-09-03,store the chat_id somewhere and reuse it next time,12:33:34,,,0,[],store the chatid somewhere and reuse it next time
https://t.me/telethonchat/501598,https://t.me/telethonchat,2022-09-03,https://t.me/TelethonChat/501597 🥹,12:33:04,,,0,"[""https://t.me/TelethonChat/501597""]",🥹
https://t.me/telethonchat/501597,https://t.me/telethonchat,2022-09-03,"This way is work, But i want a short way",12:32:37,,,0,[],"this way is work, but i want a short way"
https://t.me/telethonchat/501596,https://t.me/telethonchat,2022-09-03,If you don't have the chat_id/username then get_entity and then send it,12:32:07,,,0,[],if you don't have the chatid/username then getentity and then send it
https://t.me/telethonchat/501595,https://t.me/telethonchat,2022-09-03,I'm already joined in chat,12:30:44,,,0,[],i'm already joined in chat
https://t.me/telethonchat/501594,https://t.me/telethonchat,2022-09-03,join the chat and then send it,12:30:15,,,0,[],join the chat and then send it
https://t.me/telethonchat/501593,https://t.me/telethonchat,2022-09-03,"Is it possible to send message to a chat invite link?

I mean:

await client.send_message(
    'https://t.me/+TpPL3sli4wG9Tnop',
    'Hey 😃'
)",12:25:46,,,0,"[""https://t.me/+TpPL3sli4wG9Tnop',""]",is it possible to send message to a chat invite link?<newline><newline>i mean:<newline><newline>await client.sendmessage(<newline> '<newline> 'hey 😃'<newline>)
https://t.me/telethonchat/501592,https://t.me/telethonchat,2022-09-03,https://t.me/TelethonChat/485729,12:20:06,,,0,"[""https://t.me/TelethonChat/485729""]",
https://t.me/telethonchat/501590,https://t.me/telethonchat,2022-09-03,.,12:06:41,,,0,[],.
https://t.me/telethonchat/501589,https://t.me/telethonchat,2022-09-03,"conversation(entity: hints.EntityLike...)

Which entity do I submit?
The bot which I am using?

I already tested that yesterday.",12:06:11,,,0,[],conversation(entity: hints.entitylike...)<newline><newline>which entity do i submit?<newline>the bot which i am using?<newline><newline>i already tested that yesterday.
https://t.me/telethonchat/501588,https://t.me/telethonchat,2022-09-03,thanks!,12:04:31,,,0,[],thanks!
https://t.me/telethonchat/501587,https://t.me/telethonchat,2022-09-03,TL Reference for GetFullUser,12:03:17,,,0,[],tl reference for getfulluser
https://t.me/telethonchat/501585,https://t.me/telethonchat,2022-09-03,"SIlvia, give me documentation for how to get premium bool? I try event.sender.premium but nothing",12:02:14,2022-09-03,12:02:31,0,[],"silvia, give me documentation for how to get premium bool? i try event.sender.premium but nothing"
https://t.me/telethonchat/501584,https://t.me/telethonchat,2022-09-03,Documentation for conversation,11:57:45,,,0,[],documentation for conversation
https://t.me/telethonchat/501582,https://t.me/telethonchat,2022-09-03,Okey,11:57:30,,,0,[],okey
https://t.me/telethonchat/501581,https://t.me/telethonchat,2022-09-03,"3.7
3.8
3.9
3.10",11:49:45,,,0,[],3.7<newline>3.8<newline>3.9<newline>3.10
https://t.me/telethonchat/501580,https://t.me/telethonchat,2022-09-03,-V,11:49:31,,,0,[],-v
https://t.me/telethonchat/501579,https://t.me/telethonchat,2022-09-03,"Hello!!

Can you tell me how can I get messages sent by users in bot?

Bot > Send your name.
User >Sharif

So that it only gets that without using @events or NewMessage.",11:48:11,,,0,[],hello!!<newline><newline>can you tell me how can i get messages sent by users in bot?<newline><newline>bot > send your name.<newline>user >sharif<newline><newline>so that it only gets that without using @events or newmessage.
https://t.me/telethonchat/501578,https://t.me/telethonchat,2022-09-03,the faq already explains how to access fields. i can't write several examples for every single thing possible. it'd be a huge waste of time and impossible to find anything,11:46:53,,,0,[],the faq already explains how to access fields. i can't write several examples for every single thing possible. it'd be a huge waste of time and impossible to find anything
https://t.me/telethonchat/501577,https://t.me/telethonchat,2022-09-03,upgrade python,11:46:02,,,0,[],upgrade python
https://t.me/telethonchat/501576,https://t.me/telethonchat,2022-09-03,"oh fk, i will remember this, thanks and it's very confusion, do docks for this please😂",11:12:52,,,0,[],"oh fk, i will remember this, thanks and it's very confusion, do docks for this please😂"
https://t.me/telethonchat/501575,https://t.me/telethonchat,2022-09-03,"from telethon.sync import TelegramClient
from telethon import functions, types

with TelegramClient(name, api_id, api_hash) as client:
    result = client(functions.messages.TranslateTextRequest(
        to_lang='some string here',
        peer='username',
        msg_id=42,
        text='some string here',
        from_lang='some string here'
    ))
    print(result.stringify())
https://tl.telethon.dev/methods/messages/translate_text.html",11:04:16,,,0,"[""https://tl.telethon.dev/methods/messages/translate_text.html""]","from telethon.sync import telegramclient<newline>from telethon import functions, types<newline><newline>with telegramclient(name, apiid, apihash) as client:<newline> result = client(functions.messages.translatetextrequest(<newline> tolang='some string here',<newline> peer='username',<newline> msgid=42,<newline> text='some string here',<newline> fromlang='some string here'<newline> ))<newline> print(result.stringify())"
https://t.me/telethonchat/501574,https://t.me/telethonchat,2022-09-03,i guess,11:03:32,,,0,[],i guess
https://t.me/telethonchat/501573,https://t.me/telethonchat,2022-09-03,v1.25 not having asyncio,11:03:20,,,0,[],v1.25 not having asyncio
https://t.me/telethonchat/501572,https://t.me/telethonchat,2022-09-03,"Telethon              1.25.0



AttributeError: module 'asyncio' has no attribute 'get_running_loop'",11:02:48,,,0,[],telethon 1.25.0<newline><newline><newline><newline>attributeerror: module 'asyncio' has no attribute 'getrunningloop'
https://t.me/telethonchat/501571,https://t.me/telethonchat,2022-09-03,error 1.25,11:01:06,,,0,[],error 1.25
https://t.me/telethonchat/501570,https://t.me/telethonchat,2022-09-03,Update telethon,11:00:26,,,0,[],update telethon
https://t.me/telethonchat/501569,https://t.me/telethonchat,2022-09-03,"python 3.6
Telethon==1.24.0


AttributeError: module 'telethon.tl.functions.messages' has no attribute 'TranslateTextRequest'",10:59:37,,,0,[],python 3.6<newline>telethon==1.24.0<newline><newline><newline>attributeerror: module 'telethon.tl.functions.messages' has no attribute 'translatetextrequest'
https://t.me/telethonchat/501568,https://t.me/telethonchat,2022-09-03,TL Reference for GetBotCallbackAnswer,10:50:26,,,0,[],tl reference for getbotcallbackanswer
https://t.me/telethonchat/501566,https://t.me/telethonchat,2022-09-03,TL Reference for requestcallback,10:49:40,,,0,[],tl reference for requestcallback
https://t.me/telethonchat/501564,https://t.me/telethonchat,2022-09-03,make sure you don't have multiple telethon installs and are using the wrong one,09:50:32,,,0,[],make sure you don't have multiple telethon installs and are using the wrong one
https://t.me/telethonchat/501561,https://t.me/telethonchat,2022-09-03,buttons is a list of lists of buttons. event.buttons[0][0].url would've gotten the url of the first button of the first row. this is a python question really,09:50:02,,,0,[],buttons is a list of lists of buttons. event.buttons[0][0].url would've gotten the url of the first button of the first row. this is a python question really
https://t.me/telethonchat/501560,https://t.me/telethonchat,2022-09-03,"hey, after updating telethon, still im getting this error while im signing in. ""RPCError 406: UPDATE_APP_TO_LOGIN (caused by SignInRequest)"". could u help me plz? nobody?",09:48:17,,,0,[],"hey, after updating telethon, still im getting this error while im signing in. ""rpcerror 406: updateapptologin (caused by signinrequest)"". could u help me plz? nobody?"
https://t.me/telethonchat/501559,https://t.me/telethonchat,2022-09-03,"I know this is a weird and stupid question, but, can an UserBot send a custom data for buttons? example, if i click a button with the data “home” it send another data.",09:40:21,2022-09-03,09:40:33,0,[],"i know this is a weird and stupid question, but, can an userbot send a custom data for buttons? example, if i click a button with the data “home” it send another data."
https://t.me/telethonchat/501558,https://t.me/telethonchat,2022-09-03,"Ok sorry, i understand your position",09:31:36,,,0,[],"ok sorry, i understand your position"
https://t.me/telethonchat/501555,https://t.me/telethonchat,2022-09-03,?????????????,09:31:17,,,0,[],?????????????
https://t.me/telethonchat/501553,https://t.me/telethonchat,2022-09-03,you don't audit the code when you use some framework from github.  What if the owner of the framework wanted to test you too?,09:26:20,,,0,[],you don't audit the code when you use some framework from github. what if the owner of the framework wanted to test you too?
https://t.me/telethonchat/501552,https://t.me/telethonchat,2022-09-03,It's clear that the person is wrong that he launched bad code.  But to do such trolling is simply unethical.  Perhaps this is the only chat in which I am where a person would not be given a permanent ban for such an act.,09:25:08,,,0,[],it's clear that the person is wrong that he launched bad code. but to do such trolling is simply unethical. perhaps this is the only chat in which i am where a person would not be given a permanent ban for such an act.
https://t.me/telethonchat/501549,https://t.me/telethonchat,2022-09-03,Sorry i use translator,09:19:52,,,0,[],sorry i use translator
https://t.me/telethonchat/501548,https://t.me/telethonchat,2022-09-03,"Each person has their own approach to learning.  Copying is not bad when you are just starting out.  If he continued to study programming, he would still understand this point.  In addition to sabotage and a new phobia, you did not ""teach"" this person anything",09:19:28,,,0,[],"each person has their own approach to learning. copying is not bad when you are just starting out. if he continued to study programming, he would still understand this point. in addition to sabotage and a new phobia, you did not ""teach"" this person anything"
https://t.me/telethonchat/501546,https://t.me/telethonchat,2022-09-03,"you completely repeat the philosophy of people who distributed WinLocker in 2012 in order to ""punish cheaters""",09:17:24,,,0,[],"you completely repeat the philosophy of people who distributed winlocker in 2012 in order to ""punish cheaters"""
https://t.me/telethonchat/501543,https://t.me/telethonchat,2022-09-03,I think it's up to a person personally how to learn a programming language.,09:13:04,,,0,[],i think it's up to a person personally how to learn a programming language.
https://t.me/telethonchat/501541,https://t.me/telethonchat,2022-09-03,Either way it's unethical,09:04:15,,,0,[],either way it's unethical
https://t.me/telethonchat/501540,https://t.me/telethonchat,2022-09-03,Documentation for get_participants,08:41:36,,,0,[],documentation for getparticipants
https://t.me/telethonchat/501538,https://t.me/telethonchat,2022-09-03,"That is not related to Telethon. You may continue the conversation in a different group, such as @offtopica",08:41:15,,,0,[],"that is not related to telethon. you may continue the conversation in a different group, such as @offtopica"
https://t.me/telethonchat/501535,https://t.me/telethonchat,2022-09-03,None,08:11:31,,,0,[],none
https://t.me/telethonchat/501534,https://t.me/telethonchat,2022-09-03,How to check if a member in my group by his id,07:54:39,,,0,[],how to check if a member in my group by his id
https://t.me/telethonchat/501533,https://t.me/telethonchat,2022-09-03,"Is this wrong?

await app.join_group_call(
        -1001146173992,
        AudioVideoPiped(
            'chatbot.mp4',


        ),
        stream_type=StreamType().pulse_stream,
        join_as=-1001146173992
    )",07:39:33,,,0,[],"is this wrong?<newline><newline>await app.joingroupcall(<newline> -1001146173992,<newline> audiovideopiped(<newline> 'chatbot.mp4',<newline><newline><newline> ),<newline> streamtype=streamtype().pulsestream,<newline> joinas=-1001146173992<newline> )"
https://t.me/telethonchat/501531,https://t.me/telethonchat,2022-09-03,None,07:30:44,,,0,[],none
